20170201 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170201 115922	96399	934593	11538660
20170201 63352	259146	2984482	11537931
20170201 224521	90666	546307	11525939
20170201 170929	107743	884415	11524021
20170201 199354	129843	625372	11523789
20170201 211344	40420	869081	11522947
20170201 213635	177752	1191006	11521548
20170201 59533	422683	5375303	11512235
20170201 115910	156862	2558662	11510290
20170201 196856	166215	1883641	11501174
20170201 159327	162079	731004	11500731
20170201 128528	77693	452142	11487895
20170201 129053	145466	1033839	11483673
20170201 139193	95949	1860785	11474171
20170201 7903	112004	728323	11459427
20170201 170416	146669	874834	11452939
20170201 124878	113168	819701	11451499
20170201 126671	112359	1882117	11448282
20170201 188937	84041	1564555	11445244
20170201 120000	145897	682952	11444749
20170201 170907	94038	713385	11431669
20170201 181493	133757	1826384	11428655
20170201 145614	113037	2406375	11426940
20170201 141887	286076	2408432	11412279
20170201 128479	137598	2014229	11404428
20170201 236459	107751	1674906	11402340
20170201 147930	71367	572209	11397340
20170201 199747	151156	1357836	11394676
20170201 154924	82414	725539	11384426
20170201 127220	115953	1440127	11381596
20170201 109216	191344	2012805	11381184
20170201 26513	106896	447108	11380315
20170201 186261	118131	981827	11375677
20170201 223342	214426	2110905	11375415
20170201 89574	82833	1045373	11365846
20170201 2690	143693	1040614	11357783
20170201 213048	74984	391819	11356605
20170201 170569	122169	896398	11349624
20170201 73169	125955	1423275	11332011
20170201 146746	263674	2082564	11328903
20170201 185073	95212	624871	11327679
20170201 113225	116101	1191916	11326839
20170201 190604	59309	883895	11315433
20170201 170999	90491	718891	11312507
20170201 167469	160752	923525	11292213
20170201 194027	229323	2335855	11287473
20170201 199211	160724	1282533	11285342
20170201 15456	167572	1443695	11254307
20170201 119746	221879	1947407	11252906
20170201 170562	100726	773788	11222279
20170201 84626	127356	833277	11218277
20170201 184276	153267	1646441	11216916
20170201 216129	72979	1059276	11215969
20170201 108250	153892	1879116	11212616
20170201 128465	210665	4086902	11203177
20170201 209767	146278	1053897	11199444
20170201 131962	155335	2223080	11194378
20170201 186938	79232	279980	11177619
20170201 192785	272916	1687698	11177003
20170201 206466	296165	1251283	11176304
20170201 170950	103433	774521	11171898
20170201 219984	233489	1633454	11171679
20170201 102103	78434	399571	11155529
20170201 128189	155322	2161995	11152675
20170201 187806	192885	2679720	11148578
20170201 114608	115197	1249766	11146609
20170201 195681	118302	966913	11146442
20170201 114841	253815	3119248	11144845
20170201 224899	173956	1867019	11143885
20170201 234532	186974	1065381	11142044
20170201 228454	159015	547614	11133829
20170201 247690	49799	381667	11132763
20170201 170239	142464	1590612	11127622
20170201 139038	109516	1150481	11123121
20170201 244135	125450	1780228	11121305
20170201 237415	113862	726766	11120506
20170201 1323	187891	1744835	11111965
20170201 214089	118268	1008441	11104673
20170201 147430	99592	980842	11102905
20170201 186233	209517	1463759	11091885
20170201 170570	126948	879623	11089014
20170201 133268	162744	3997713	11079318
20170201 4675	131880	1365025	11078393
20170201 155038	128197	1241480	11076945
20170201 105322	114470	1065129	11070322
20170201 103858	145036	3343365	11068591
20170201 80528	122094	842576	11055896
20170201 228616	67745	494124	11050080
20170201 160731	78296	551694	11042612
20170201 170252	164238	1437803	11036082
20170201 183556	102022	1593965	11035948
20170201 2409	143102	1275446	11024279
20170201 81678	175905	1644724	11022489
20170201 92770	71364	581766	11021541
20170201 84134	124772	961794	11016740
20170201 119842	89802	837563	11012382
20170201 81129	126467	1143171	11010759
20170201 127478	161271	1245770	11009784
20170201 17499	168845	1305473	11008377
20170201 120160	89539	1182225	11008262
20170201 199739	151595	1066099	11007562
20170201 24342	123580	265971	10988338
20170201 87467	129116	1530000	10984704
20170201 223916	150622	957277	10983267
20170201 220781	105677	1110447	10975095
20170201 206352	70574	1083067	10970299
20170201 6153	128164	1379634	10967882
20170201 108067	100670	878650	10962504
20170201 194652	59581	275029	10947377
20170201 229541	160384	2464201	10943118
20170201 170561	108650	745771	10927479
20170201 219798	107618	1102106	10926691
20170201 151489	110853	492978	10921586
20170201 177058	269482	2608596	10905705
20170201 147051	88510	651732	10903641
20170201 118467	92562	740752	10899246
20170201 200464	262336	2825678	10896558
20170201 122784	163539	1194589	10894244
20170201 74244	134714	1307686	10890563
20170201 117750	122225	685696	10888972
20170201 196594	102451	972041	10880020
20170201 200134	96985	869321	10876187
20170201 216303	182818	1252445	10867182
20170201 238135	100761	964120	10865598
20170201 196606	117721	964168	10856859
20170201 51667	73337	576023	10854792
20170201 170244	125715	1394461	10848827
20170201 220528	64452	1028068	10847735
20170201 168105	148707	1104311	10827154
20170201 217028	199564	2371360	10819428
20170201 19828	216906	2290566	10807768
20170201 161154	126321	1288182	10797536
20170201 114428	223588	3925343	10792034
20170201 235835	73206	354219	10791390
20170201 62851	200716	2131148	10781124
20170201 170961	118626	809687	10779925
20170201 189499	141330	652819	10769675
20170201 999	139481	1859860	10764725
20170201 172910	115925	1772132	10760155
20170201 83702	117204	493637	10759013
20170201 220786	179552	1058097	10756551
20170201 43856	182905	2143023	10756108
20170201 126341	124213	990068	10753700
20170201 8883	144254	1277948	10736300
20170201 2337	201918	1366139	10732587
20170201 217005	49630	1007988	10727329
20170201 164091	82749	1538652	10726648
20170201 32277	106621	804343	10725456
20170201 216861	73477	589618	10725161
20170201 148990	98354	816399	10724381
20170201 85669	102475	857521	10714675
20170201 170558	108319	807464	10712789
20170201 207987	80341	576375	10704330
20170201 133674	192500	2627159	10699278
20170201 117377	198089	1755734	10692469
20170201 170235	110576	1209416	10688725
20170201 126372	157265	1157582	10686209
20170201 241957	179300	1417657	10683345
20170201 207880	140217	907453	10677502
20170201 76062	99628	644407	10673057
20170201 213205	183121	1254603	10672696
20170201 218502	98367	2166751	10671055
20170201 191496	133989	1236954	10669268
20170201 140114	163966	1379531	10658720
20170201 197665	160205	1405327	10650714
20170201 7847	352893	4895162	10641901
20170201 71544	178059	1050047	10639009
20170201 129393	140821	1650801	10634133
20170201 206463	123254	766402	10633752
20170201 170559	113220	736412	10633534
20170201 200858	99224	1796593	10630561
20170201 117443	219583	2635796	10630299
20170201 103460	118488	656092	10627587
20170201 179531	584948	2603915	10624375
20170201 148417	107283	976249	10619962
20170201 195636	104491	738241	10619917
20170201 170928	86200	699046	10617279
20170201 183396	98953	1566850	10616051
20170201 20568	218504	3767302	10614892
20170201 87941	71336	1727088	10614330
20170201 115544	116741	2168417	10607401
20170201 118473	295419	2983433	10606360
20170201 32684	58603	1095131	10605490
20170201 126967	145341	1312934	10598052
20170201 230529	122250	735996	10594843
20170201 170962	104198	587941	10592371
20170201 231559	138539	1031973	10591637
20170201 84699	207783	1663211	10591266
20170201 4775	184184	2555066	10587224
20170201 92274	165668	2371502	10585204
20170201 131774	140756	2332771	10582428
20170201 126000	71965	445920	10577501
20170201 92723	161886	2441503	10563742
20170201 34718	134586	874977	10563639
20170201 4291	84920	1017121	10562776
20170201 173334	166851	1245886	10560434
20170201 223874	85190	622903	10556816
20170201 154390	76780	611044	10545718
20170201 216623	148967	1166611	10539789
20170201 85059	179727	1206938	10538888
20170201 173790	78994	1118049	10538243
20170201 170956	119589	622504	10535826
20170201 86746	218269	3057313	10528221
20170201 107360	382514	2742845	10522446
20170201 192325	194826	1512053	10521614
20170201 212499	119004	872467	10515050
20170201 208974	101455	703724	10507636
20170201 191360	121211	731656	10501801
20170201 130018	160422	1690255	10497432
20170201 61544	160705	2018977	10490911
20170201 222786	199410	948525	10480721
20170201 180275	52616	364180	10478016
20170201 188275	124914	1190630	10474537
20170201 204939	80561	962568	10468283
20170201 159201	122040	738501	10464316
20170201 216416	144494	937036	10463321
20170201 129814	107678	1149172	10435393
20170201 90134	135711	1634743	10426804
20170201 184094	136338	1011870	10425400
20170201 200304	162098	1827817	10419222
20170201 245423	77794	794230	10416899
20170201 151216	97731	2441385	10415437
20170201 231976	115545	1238201	10410143
20170201 72390	110324	1211667	10395373
20170201 222000	99455	635005	10390613
20170201 143751	127893	733883	10389596
20170201 95499	146880	1280667	10388623
20170201 214140	97529	695102	10384358
20170201 231204	210222	1970186	10382792
20170201 234296	92671	587566	10378979
20170201 6135	210123	1933226	10372666
20170201 135219	104129	1119673	10368643
20170201 215324	61308	363363	10368540
20170201 230206	56318	779954	10366655
20170201 157148	60258	554159	10361845
20170201 232438	180088	1442121	10356565
20170201 157193	129493	1459449	10348205
20170201 216577	75782	712190	10345759
20170201 170257	120789	1464509	10342599
20170201 175681	96885	718831	10341865
20170201 194017	206269	2235865	10340988
20170201 163894	75318	865662	10333684
20170201 130128	290847	2367776	10328063
20170201 165864	128290	1508635	10324060
20170201 203839	204639	3197007	10322140
20170201 194737	244224	1499368	10316968
20170201 84579	142711	1394839	10312253
20170201 170236	114565	1228121	10307078
20170201 82358	57252	1139409	10295288
20170201 93794	147991	1955426	10290706
20170201 185704	106062	1022157	10286771
20170201 170920	109129	1064622	10277279
20170201 13651	135031	1311751	10269373
20170201 81539	167219	1582861	10261443
20170201 211911	102029	1044999	10256782
20170201 102647	90476	1208294	10255162
20170201 184970	97953	936729	10253684
20170201 155835	96123	670238	10253455
20170201 7812	236285	2408958	10247336
20170201 121353	101180	984409	10246921
20170201 137092	164444	805725	10242082
20170201 20751	206798	1842282	10239904
20170201 111420	88332	1203285	10231220
20170201 31123	72248	547551	10229553
20170201 216917	244130	2527677	10227968
20170201 9007	135072	752565	10223776
20170201 3930	222319	2450190	10223250
20170201 204739	150936	1555997	10212387
20170201 227855	119475	802923	10211704
20170201 225936	194737	1380280	10209919
20170201 231514	101353	892298	10206531
20170201 115706	157190	4325723	10204149
20170201 93318	100569	1786648	10198028
20170201 212862	99834	882792	10196588
20170201 170914	91272	794009	10194832
20170201 4412	234166	5557263	10189632
20170201 213867	107706	909688	10185534
20170201 103985	123979	973777	10177012
20170201 204259	74554	606759	10171548
20170201 130799	133842	1325712	10168523
20170201 118570	189162	1774361	10160690
20170201 139595	76754	962662	10153275
20170201 120482	159368	1040914	10147208
20170201 240019	95181	847520	10140159
20170201 174487	52842	576935	10138404
20170201 220678	63470	1084835	10136565
20170201 177065	129789	781160	10133554
20170201 93256	95482	649393	10131613
20170201 92745	112168	1329677	10130601
20170201 38576	171007	1540880	10129261
20170201 70141	47275	209223	10122375
20170201 168767	144875	1005644	10115553
20170201 79960	144313	1306659	10112255
20170201 240362	217306	1840533	10097908
20170201 6277	107533	1053465	10094400
20170201 107335	160436	899090	10088126
20170201 177165	115214	610928	10081232
20170201 158929	149685	1082946	10079833
20170201 239704	89106	657311	10074884
20170201 135126	167547	1747778	10073410
20170201 211176	116407	1451809	10073161
20170201 58043	111355	1314131	10062293
20170201 59268	66708	571663	10059074
20170201 217037	252537	2666606	10055957
20170201 111600	117501	839532	10055861
20170201 151406	149152	1215519	10052603
20170201 242098	100387	1216496	10050954
20170201 181812	100126	796677	10050884
20170201 228436	123828	784765	10049248
20170201 128122	98016	1274296	10048273
20170201 139158	126544	1335050	10042588
20170201 4701	127903	1515346	10041996
20170201 170251	127855	1316062	10036109
20170201 143513	191443	1888905	10033841
20170201 182607	130604	1353065	10031919
20170201 73145	99174	614078	10028058
20170201 62797	151356	1399047	10025601
20170201 136288	95190	717239	10021778
20170201 222921	105074	823607	10016539
20170201 185674	170170	701894	10014147
20170201 136430	130895	1129445	10013427
20170201 70751	80337	1302482	10009273
20170201 209216	110344	473529	10001159
20170201 205875	69439	591869	9993484
20170201 2179	220012	2870337	9993151
20170201 141045	123515	1528098	9992403
20170201 183077	229136	1744222	9990613
20170201 134639	143319	746908	9983225
20170201 43838	174094	1177404	9973992
20170201 232232	100895	1249490	9973349
20170201 206355	69469	1007011	9970549
20170201 206674	47472	220871	9967235
20170201 170247	117154	1469264	9965217
20170201 115863	197528	2708659	9965171
20170201 203095	192752	1984493	9963305
20170201 178390	73477	1122479	9954137
20170201 13533	136394	1826190	9953675
20170201 106061	76258	611886	9949081
20170201 88885	113938	792214	9947325
20170201 220536	74063	1183002	9940667
20170201 240452	135433	1997252	9937606
20170201 99674	93881	646157	9937075
20170201 193799	85917	1010118	9934100
20170201 74548	90884	876964	9927119
20170201 127036	88602	733833	9923727
20170201 136066	510989	3975392	9918634
20170201 212952	57303	440565	9915844
20170201 220072	119124	2776585	9915199
20170201 136414	84082	700833	9910288
20170201 210860	109291	780550	9909257
20170201 188626	129882	1825607	9908176
20170201 184699	108730	781816	9907821
20170201 102863	160152	1036005	9903288
20170201 242049	79799	1048514	9901367
20170201 238647	93777	917317	9898182
20170201 148814	93920	724456	9894657
20170201 3016	98609	515448	9891223
20170201 220029	93953	1089854	9878946
20170201 224163	114558	1367207	9877701
20170201 184501	111321	937422	9876612
20170201 143278	134376	945676	9876116
