20170301 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170301 213311	1099	18837	107529
20170301 104594	1865	35956	107523
20170301 47092	2746	49000	107505
20170301 194908	2067	43719	107480
20170301 233407	2327	38744	107479
20170301 242265	1437	32680	107431
20170301 242297	440	8250	107374
20170301 80426	1709	45488	107372
20170301 275166	2573	42665	107343
20170301 184233	1450	33520	107337
20170301 267387	2312	23089	107331
20170301 142150	2291	29940	107326
20170301 101502	1491	13906	107325
20170301 244106	1328	20442	107324
20170301 82570	1672	39159	107320
20170301 1618	3019	139466	107316
20170301 163949	1255	19181	107310
20170301 118654	1445	36836	107298
20170301 225166	1289	31227	107278
20170301 253075	1954	63955	107274
20170301 255356	1966	34701	107261
20170301 93092	871	15917	107251
20170301 115560	2076	20996	107246
20170301 257637	869	40013	107224
20170301 251174	2283	58798	107211
20170301 220728	2781	141770	107182
20170301 262199	1055	36891	107172
20170301 252929	2884	40854	107167
20170301 213677	1782	50828	107136
20170301 152402	1146	37091	107131
20170301 293476	3023	24846	107113
20170301 234566	2360	60397	107086
20170301 28605	1499	22474	107084
20170301 248777	923	33429	107084
20170301 235597	2698	39061	107059
20170301 165456	1402	33733	107046
20170301 283367	1159	24431	107043
20170301 186724	1906	42153	106979
20170301 4020	1607	49330	106978
20170301 267253	1963	11249	106948
20170301 4039	1287	61098	106932
20170301 107651	1330	21116	106908
20170301 150833	2095	75604	106898
20170301 184663	1832	30315	106891
20170301 170904	947	21521	106881
20170301 282453	1268	22497	106856
20170301 163771	1343	36017	106847
20170301 69622	1685	34754	106834
20170301 250112	1780	38470	106762
20170301 104113	1662	68644	106756
20170301 159472	1007	7343	106738
20170301 248493	1425	37615	106737
20170301 17736	1938	78810	106731
20170301 215105	3628	48963	106730
20170301 172601	1429	30548	106727
20170301 144225	1346	47625	106723
20170301 222879	1857	132715	106704
20170301 227054	1552	46203	106695
20170301 201014	2049	28622	106671
20170301 116893	2866	64651	106628
20170301 129356	786	13881	106627
20170301 200162	1751	68658	106612
20170301 239856	1675	40813	106576
20170301 143890	840	30404	106517
20170301 89876	1037	19523	106513
20170301 141015	1551	99757	106481
20170301 149646	2275	86579	106451
20170301 133571	1637	68776	106444
20170301 152496	2155	40871	106419
20170301 192414	5861	60920	106416
20170301 98317	1674	41840	106408
20170301 235126	959	11012	106405
20170301 100703	1977	117768	106393
20170301 81465	480	7476	106377
20170301 78050	1851	116605	106367
20170301 204481	1014	112051	106363
20170301 147246	1044	39790	106358
20170301 291578	1399	38479	106300
20170301 138511	2379	110106	106239
20170301 253459	1198	7732	106230
20170301 124679	738	32801	106228
20170301 210282	2095	50378	106220
20170301 254493	1856	30025	106206
20170301 198958	1198	14135	106178
20170301 254980	1331	21464	106173
20170301 275277	1242	32842	106132
20170301 272620	1030	12207	106111
20170301 185181	739	5369	106098
20170301 14811	2329	40823	106074
20170301 7737	1668	22018	105988
20170301 252529	2282	42414	105986
20170301 95919	1206	20078	105984
20170301 218644	1648	35865	105979
20170301 27844	2229	45941	105967
20170301 124553	1424	44491	105961
20170301 253954	1750	35772	105959
20170301 148419	2331	89151	105958
20170301 263878	3370	35561	105927
20170301 72997	7051	63047	105917
20170301 200830	1691	66252	105910
20170301 248061	1087	27667	105904
20170301 212450	1472	20737	105893
20170301 170891	810	18928	105874
20170301 134888	1986	39377	105866
20170301 285774	1287	18404	105842
20170301 70604	770	23060	105817
20170301 204342	2746	51970	105808
20170301 263211	6223	34797	105794
20170301 263006	1129	15209	105790
20170301 88797	1167	18212	105786
20170301 175537	1823	28737	105785
20170301 188330	2751	60506	105768
20170301 222921	1836	77026	105755
20170301 262883	976	13849	105751
20170301 224039	2149	67516	105726
20170301 157086	3002	126151	105700
20170301 255960	1360	61303	105690
20170301 271800	2330	52492	105686
20170301 190917	1884	63854	105686
20170301 259327	1073	12812	105677
20170301 245248	1058	28024	105676
20170301 265472	1518	30480	105651
20170301 187801	3618	31378	105637
20170301 146436	1360	31213	105570
20170301 238047	1729	40394	105547
20170301 81162	2021	50714	105509
20170301 94663	1740	32432	105497
20170301 57007	1307	40775	105467
20170301 184763	1286	30826	105464
20170301 68749	1089	36167	105449
20170301 202807	1435	18666	105395
20170301 209201	1616	23389	105387
20170301 256752	2095	47434	105364
20170301 67793	1921	26836	105340
20170301 206305	1008	87781	105337
20170301 247898	2583	40980	105333
20170301 5664	1505	24713	105321
20170301 251851	1344	50259	105314
20170301 225658	3344	19877	105311
20170301 265745	1152	25004	105309
20170301 199354	1588	36370	105300
20170301 280441	1830	44062	105273
20170301 62120	1702	32480	105268
20170301 50860	1575	42509	105242
20170301 33366	926	10016	105232
20170301 126134	1664	79562	105221
20170301 133903	1041	69685	105221
20170301 43984	817	9611	105219
20170301 279005	1638	23701	105206
20170301 257482	1522	29559	105198
20170301 99157	1171	26784	105183
20170301 197313	1606	30608	105173
20170301 112063	1134	15275	105156
20170301 145589	1497	173344	105144
20170301 263431	2224	36539	105143
20170301 72018	1196	45897	105133
20170301 142164	2233	77842	105119
20170301 132458	1014	10684	105114
20170301 254718	1104	32766	105103
20170301 272070	1730	20356	105102
20170301 144818	1105	33621	105067
20170301 220475	1205	19368	105048
20170301 295120	1931	60224	105047
20170301 68875	1575	56721	105047
20170301 172238	2077	48944	105031
20170301 278371	1061	14179	105024
20170301 88097	2170	75802	105006
20170301 148390	1040	33787	104998
20170301 250513	1551	26092	104980
20170301 189089	1778	36193	104967
20170301 177342	1509	44179	104963
20170301 166704	1615	59294	104958
20170301 154939	1563	48875	104897
20170301 257850	1413	17647	104875
20170301 259222	2035	42504	104862
20170301 205224	1233	37913	104847
20170301 89627	1650	46742	104824
20170301 77501	927	25340	104795
20170301 239713	944	20066	104783
20170301 257258	1829	32116	104782
20170301 125991	449	4480	104777
20170301 144994	2921	127379	104774
20170301 213358	1098	11395	104771
20170301 238391	1188	10417	104764
20170301 204536	1417	21061	104750
20170301 22415	1447	21489	104745
20170301 193719	2149	42774	104743
20170301 168531	1118	22438	104731
20170301 293628	1933	15703	104699
20170301 199966	2289	35293	104699
20170301 82120	1176	54699	104654
20170301 44315	2464	54616	104653
20170301 96250	1026	20338	104645
20170301 213075	1745	34242	104634
20170301 255253	2004	36461	104610
20170301 84781	2382	26209	104601
20170301 5783	4581	52318	104593
20170301 157330	1353	42878	104572
20170301 261498	2378	31314	104572
20170301 235499	1159	47641	104570
20170301 108366	3305	134990	104551
20170301 201379	1100	68665	104542
20170301 226192	811	13450	104506
20170301 250498	2303	125575	104493
20170301 245326	1317	57423	104471
20170301 229331	2648	71281	104440
20170301 284660	1478	26003	104369
20170301 208907	1507	21217	104363
20170301 266755	1089	11165	104336
20170301 208936	819	14892	104323
20170301 240801	1603	37921	104283
20170301 230566	1318	20443	104240
20170301 193824	2732	39514	104238
20170301 216665	1698	58859	104236
20170301 20942	1107	17842	104217
20170301 204241	2391	32224	104189
20170301 191817	3742	20931	104135
20170301 249195	2266	11894	104103
20170301 83475	2044	34780	104073
20170301 53450	1345	26829	104072
20170301 209378	2155	44181	104066
20170301 100637	1353	34727	104047
20170301 123596	1737	50444	103992
20170301 200321	1440	56220	103980
20170301 265300	1939	13008	103971
20170301 236767	2525	25012	103961
20170301 166509	1055	60838	103955
20170301 158916	1657	28585	103954
20170301 39380	1063	27884	103926
20170301 219203	1325	20814	103924
20170301 180178	2302	102666	103902
20170301 240025	1925	35985	103902
20170301 165205	1838	35401	103871
20170301 215326	1987	61678	103862
20170301 289992	1415	37381	103854
20170301 185710	2728	58466	103843
20170301 274941	2142	15245	103835
20170301 234898	1333	29685	103819
20170301 188419	1663	23469	103795
20170301 250531	4813	437763	103790
20170301 241679	2004	46291	103783
20170301 147400	882	46424	103760
20170301 9492	1738	22870	103717
20170301 15029	1932	44657	103715
20170301 221881	839	28561	103699
20170301 49761	3090	34935	103699
20170301 199209	1084	11616	103690
20170301 239943	1333	23745	103684
20170301 169726	1447	27964	103676
20170301 159108	1817	32597	103641
20170301 242379	1877	39633	103640
20170301 154807	1862	151580	103634
20170301 14072	1129	31735	103621
20170301 280434	3210	16987	103616
20170301 217525	1290	11786	103608
20170301 259126	1429	13702	103591
20170301 105871	1409	36450	103574
20170301 222354	3132	80234	103569
20170301 89261	1832	41054	103531
20170301 269579	2639	49922	103520
20170301 190330	1484	27903	103519
20170301 186168	2102	36991	103511
20170301 139499	1108	26581	103505
20170301 254128	1708	26985	103505
20170301 249367	1773	18190	103495
20170301 194813	1116	33259	103486
20170301 168443	1676	41123	103469
20170301 223346	1693	24475	103456
20170301 253627	1200	77233	103449
20170301 254444	842	12405	103422
20170301 240660	1034	22703	103416
20170301 151965	1521	12705	103413
20170301 110360	1538	59015	103403
20170301 49847	1459	26389	103402
20170301 254627	2752	164697	103393
20170301 210288	1321	8801	103390
20170301 220746	1671	51077	103388
20170301 270665	2216	66319	103379
20170301 127367	1222	23424	103361
20170301 158694	2011	24502	103360
20170301 273251	1427	33274	103335
20170301 190860	1878	44354	103333
20170301 203802	1309	23873	103314
20170301 136828	1606	56794	103301
20170301 223062	1065	22174	103288
20170301 229966	2142	100386	103279
20170301 175362	1493	41377	103270
20170301 83588	1986	140666	103260
20170301 265292	1501	39439	103246
20170301 251516	3223	43866	103244
20170301 276445	1474	35297	103190
20170301 270146	2580	57816	103182
20170301 214401	1542	55598	103119
20170301 158839	1349	71834	103118
20170301 229125	1092	25713	103096
20170301 261281	3534	68725	103047
20170301 217432	1525	65200	103034
20170301 110721	1302	35308	103015
20170301 59161	1775	44040	103000
20170301 259495	626	13840	102993
20170301 211384	1663	42180	102978
20170301 90336	1832	16001	102970
20170301 68308	2569	69754	102967
20170301 281557	1664	24680	102945
20170301 243853	902	16484	102944
20170301 142170	615	12206	102927
20170301 286072	1393	31266	102924
20170301 114679	2020	57394	102923
20170301 238309	1422	32452	102878
20170301 275391	1473	35121	102873
20170301 245014	473	22078	102850
20170301 212650	1313	21614	102849
20170301 97388	1676	42423	102843
20170301 286977	502	4155	102841
20170301 199725	2183	103770	102827
20170301 136012	1285	27190	102816
20170301 254278	2072	37217	102808
20170301 144930	2931	42732	102780
20170301 203696	525	17125	102759
20170301 207715	1478	23515	102751
20170301 282068	1831	13129	102750
20170301 255273	2038	32503	102750
20170301 10458	494	10750	102733
20170301 130751	2218	43455	102729
20170301 189217	2018	65228	102718
20170301 110837	1322	39924	102718
20170301 197349	1474	52242	102706
20170301 63340	1471	22065	102701
20170301 247263	3592	103718	102683
20170301 124938	1645	40023	102667
20170301 255260	1436	35064	102651
20170301 198585	980	17398	102646
20170301 244542	1309	54664	102630
20170301 148159	1756	51556	102618
20170301 238647	1963	32482	102589
20170301 251701	977	13987	102558
20170301 265464	1187	33146	102538
20170301 172144	1372	25544	102534
20170301 38400	1604	19743	102515
20170301 110710	2764	119423	102513
20170301 114698	1441	47906	102508
20170301 261900	1087	26741	102474
20170301 187421	1778	22473	102470
20170301 241050	1980	197207	102464
20170301 233999	640	11009	102442
20170301 89670	2303	43829	102421
20170301 154809	912	22846	102416
20170301 122455	598	33595	102385
20170301 193615	2057	29407	102368
20170301 195542	1226	46469	102360
20170301 248605	1295	8126	102349
20170301 52660	1826	23136	102324
20170301 20858	1570	58316	102320
20170301 158175	2020	107296	102318
20170301 240384	2563	46158	102315
20170301 109775	2240	61269	102311
20170301 142666	4698	93329	102290
20170301 180874	469	9179	102286
20170301 36887	1403	30266	102283
20170301 264784	2227	46381	102267
20170301 255911	997	34127	102243
20170301 193564	1109	32912	102212
20170301 267208	2904	171590	102193
20170301 83354	1664	57321	102140
20170301 265141	1307	30326	102138
20170301 234177	3325	48213	102126
20170301 211702	2342	60870	102120
20170301 104986	1583	138480	102117
20170301 87410	1672	34038	102106
20170301 275823	1146	20677	102097
20170301 246368	1746	48978	102093
20170301 250274	1078	17930	102092
20170301 212338	1325	15363	102091
20170301 157798	806	19028	102042
20170301 257087	1795	41177	102039
20170301 166663	2576	63590	102038
20170301 111288	1273	18203	102028
20170301 70406	2463	38035	102010
20170301 216264	1773	21514	101994
20170301 99982	1471	68852	101987
20170301 261883	2017	24450	101984
20170301 235899	836	16811	101981
20170301 257286	1369	24895	101974
20170301 251330	1390	17917	101969
20170301 252624	779	25077	101949
20170301 114743	1641	50035	101936
20170301 242471	1535	14420	101925
20170301 112177	2688	66756	101921
20170301 178143	1580	38961	101889
20170301 177105	1175	30317	101860
20170301 117085	1804	46591	101850
20170301 247326	2153	22301	101847
20170301 254100	1197	27484	101840
20170301 259100	1507	27185	101838
20170301 74847	816	19082	101837
20170301 290629	984	19636	101834
20170301 220807	1859	21126	101785
20170301 275921	2070	43872	101783
20170301 241376	1822	49179	101777
20170301 243989	764	13752	101771
20170301 280320	1755	22816	101741
20170301 248861	2191	151784	101731
20170301 277819	1778	33579	101666
20170301 148882	2027	57388	101654
20170301 232211	2205	51495	101644
20170301 111825	1504	62970	101624
20170301 268300	2088	32456	101624
20170301 81981	2359	75952	101597
20170301 227224	2898	53732	101593
20170301 249301	1791	38687	101585
20170301 114338	1424	12359	101578
20170301 263323	1530	86033	101573
20170301 100959	1860	32722	101573
20170301 150608	1632	110518	101565
20170301 96169	2044	48418	101564
20170301 161348	9752	66251	101528
20170301 38316	2172	18545	101522
20170301 274837	1570	47121	101493
20170301 208570	1118	16744	101473
20170301 179328	2126	31545	101468
20170301 104454	2630	99524	101468
20170301 54740	2014	74276	101459
20170301 134872	3009	40765	101400
20170301 263047	1790	17667	101389
20170301 81515	1519	30261	101387
20170301 214057	3596	101532	101381
20170301 279259	1010	10909	101372
20170301 263523	1817	25170	101371
20170301 253381	9025	120748	101356
20170301 253527	1712	57165	101287
20170301 83632	3223	43598	101260
20170301 240264	1914	50388	101258
20170301 234220	1630	55415	101252
20170301 217906	2899	44947	101252
20170301 250232	1757	23664	101252
20170301 130338	1029	42168	101245
20170301 216869	2793	74889	101237
20170301 271581	1314	8433	101235
20170301 173864	2500	51218	101208
20170301 257986	1990	30315	101161
20170301 208947	1374	13263	101160
20170301 264514	1554	13730	101157
20170301 210101	2148	42861	101124
20170301 242229	998	12090	101124
20170301 131810	1723	23782	101117
20170301 191694	2128	172852	101100
20170301 203884	653	16594	101076
20170301 250095	855	12512	101050
20170301 257760	1793	23364	101047
20170301 284205	896	17155	101012
20170301 167403	4454	89750	101005
20170301 3312	2390	32554	101003
20170301 258251	836	27466	100987
20170301 182233	1080	7419	100964
20170301 264490	2166	47850	100956
20170301 9810	1237	33616	100939
20170301 213231	895	13084	100935
