20170501 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170501 269181	14581	125219	682332
20170501 337303	7329	111234	682279
20170501 373003	5836	29731	682274
20170501 260067	4928	36207	682202
20170501 268770	7140	141374	682110
20170501 393861	11713	129737	681911
20170501 383665	6293	66030	681814
20170501 329625	7531	86304	681398
20170501 57552	8014	118896	681351
20170501 368747	13164	118980	681282
20170501 352903	15708	108258	681258
20170501 195370	11838	105084	681225
20170501 83574	7278	135790	681213
20170501 190923	7450	89935	681197
20170501 306976	14499	160588	681160
20170501 89537	8247	247577	681126
20170501 247013	12068	212396	681085
20170501 226737	10613	91424	680976
20170501 395838	4705	13921	680747
20170501 335527	4836	71084	680735
20170501 215952	6766	100643	680716
20170501 328998	22295	133796	680713
20170501 336203	3949	82619	680665
20170501 265670	5824	38020	680651
20170501 240028	17509	228553	680502
20170501 142037	6550	108976	680457
20170501 88174	7338	141986	680409
20170501 406786	13733	176737	680393
20170501 387734	14447	132980	680390
20170501 394306	9351	90375	680180
20170501 171209	4435	140724	680135
20170501 388829	14074	143287	680102
20170501 392039	9300	113786	680070
20170501 351138	11520	117254	680056
20170501 352008	8972	103173	680019
20170501 216596	9078	219420	679877
20170501 87704	9508	144231	679841
20170501 346589	6764	24081	679792
20170501 111777	10844	114338	679738
20170501 410839	4173	23209	679683
20170501 233996	11592	107479	679609
20170501 161756	8818	127787	679545
20170501 347232	17447	459120	679368
20170501 231353	8869	170322	679273
20170501 308566	4536	25345	679196
20170501 260695	9572	122624	679149
20170501 221149	8822	195432	679127
20170501 396531	7046	56357	679101
20170501 371815	16698	174444	678875
20170501 335654	8210	125697	678832
20170501 110975	8756	99070	678649
20170501 109799	9201	344228	678614
20170501 138824	9064	157405	678602
20170501 325126	3672	39791	678284
20170501 371545	11707	155522	678226
20170501 203826	9377	85202	678226
20170501 55992	3707	35867	678174
20170501 237686	7812	92490	677956
20170501 391383	22296	143463	677907
20170501 339891	18240	106942	677780
20170501 36061	14891	172965	677741
20170501 393251	7874	55807	677578
20170501 124160	7090	221513	677568
20170501 305994	16427	107353	677523
20170501 329748	13035	108033	677484
20170501 71910	7997	117388	677404
20170501 176890	6401	96697	677366
20170501 82648	8155	97481	677353
20170501 158472	9561	144747	677288
20170501 382928	13734	192349	677268
20170501 184198	7793	85547	677263
20170501 219870	6310	172834	677220
20170501 104752	5191	70654	677195
20170501 129054	6192	135688	677157
20170501 120322	6113	60837	677082
20170501 351095	8332	36272	676972
20170501 88424	10900	560579	676848
20170501 410353	11872	72751	676816
20170501 382865	10169	82866	676625
20170501 60213	20364	110038	676578
20170501 358620	20493	172556	676477
20170501 386262	9013	55080	676459
20170501 273531	5322	64210	676457
20170501 384812	6506	54628	676452
20170501 115859	10085	212612	676438
20170501 350104	9428	67673	676404
20170501 86756	18399	206566	676169
20170501 143143	10835	170826	676111
20170501 259499	10493	155641	676044
20170501 371023	7314	38173	676040
20170501 402800	6866	244632	675980
20170501 271937	6288	118274	675975
20170501 350907	3677	38984	675925
20170501 390020	17664	242073	675761
20170501 379601	8615	182511	675757
20170501 215218	22707	103073	675704
20170501 118835	5901	46512	675662
20170501 211721	6400	59967	675658
20170501 371938	7910	69554	675656
20170501 293398	11265	99795	675629
20170501 412402	10310	94110	675591
20170501 233326	7609	115984	675511
20170501 388150	13143	93683	675496
20170501 232380	10113	199146	675444
20170501 383797	4008	39816	675397
20170501 312064	9339	136262	675152
20170501 46611	2304	46736	675101
20170501 84802	9847	106442	675094
20170501 75890	7906	104100	675073
20170501 343685	8714	125640	674953
20170501 17910	8549	169338	674928
20170501 270528	10268	80315	674880
20170501 351765	14799	91698	674842
20170501 396390	7661	59617	674676
20170501 244333	4442	72273	674663
20170501 204316	9489	124959	674622
20170501 310433	10558	125787	674595
20170501 318549	7336	139120	674549
20170501 93279	13057	169881	674419
20170501 108381	4642	187434	674242
20170501 340218	4851	54397	674203
20170501 206253	12418	202893	674188
20170501 362236	7684	33137	674081
20170501 350086	7833	99092	674077
20170501 366981	8425	113657	674073
20170501 274942	10603	94382	673920
20170501 259885	7967	212205	673907
20170501 409927	9660	108442	673749
20170501 383460	8210	126519	673689
20170501 131121	8988	175793	673531
20170501 260412	12417	160271	673511
20170501 112901	12619	253644	673190
20170501 297396	4345	51400	673159
20170501 373319	7889	121375	673123
20170501 161638	8318	101476	673092
20170501 344944	12205	94326	673069
20170501 336728	14018	332888	672961
20170501 173377	8969	61478	672915
20170501 230865	13734	91608	672893
20170501 352811	4440	53026	672788
20170501 20786	7201	132065	672556
20170501 129748	6671	85191	672535
20170501 365146	12124	230061	672497
20170501 112551	9288	147118	672398
20170501 412125	32744	172225	672230
20170501 341834	10369	52092	672106
20170501 126164	5726	91160	672035
20170501 277104	9119	517778	671915
20170501 137119	7486	167689	671871
20170501 304134	14835	193981	671513
20170501 143716	7962	189124	671415
20170501 363949	16940	175024	671336
20170501 195488	8291	136110	671291
20170501 360620	9332	86024	671246
20170501 251485	11788	106772	671232
20170501 224996	9290	158952	671186
20170501 264336	23371	570459	671171
20170501 100947	11841	635029	671153
20170501 129829	10252	183442	671134
20170501 399443	7001	36970	671110
20170501 226025	10889	127652	671067
20170501 239756	7331	142614	671052
20170501 387808	11096	88075	671012
20170501 9864	7743	95100	670986
20170501 402898	8067	88223	670970
20170501 401173	10152	208641	670905
20170501 209057	10527	73738	670897
20170501 327492	12350	113081	670835
20170501 361607	7876	113011	670674
20170501 213530	16838	75848	670585
20170501 172713	9962	204056	670582
20170501 383066	6809	67967	670427
20170501 165406	11237	1015180	670381
20170501 401551	10571	152088	670367
20170501 264146	6881	87301	670346
20170501 319649	6206	50629	670250
20170501 348427	6217	102725	670198
20170501 222048	24931	125792	670187
20170501 415151	8984	77921	670075
20170501 352369	14201	256413	670007
20170501 383720	8241	74685	669991
20170501 153426	10213	222780	669923
20170501 208870	7027	87014	669920
20170501 270749	5959	94251	669894
20170501 135583	3503	49193	669808
20170501 416958	10449	46684	669484
20170501 111535	9458	78479	669365
20170501 384072	9078	38671	669144
20170501 329384	8426	109678	669139
20170501 394227	5004	38451	669064
20170501 44761	12263	345849	668963
20170501 86442	8095	152706	668850
20170501 227051	12307	184574	668839
20170501 321585	9886	123320	668790
20170501 195815	11022	277645	668788
20170501 67756	7231	171775	668677
20170501 146598	7493	148646	668617
20170501 61643	11016	507595	668393
20170501 327368	3678	27373	668232
20170501 385812	9057	118473	668228
20170501 399347	9495	68927	668169
20170501 339268	8327	67898	668158
20170501 368149	9450	170899	668121
20170501 143687	14216	165923	668101
20170501 363248	6394	138189	668063
20170501 357035	11459	93661	667940
20170501 249057	9586	193535	667790
20170501 256687	6113	102129	667733
20170501 392028	19405	211893	667678
20170501 274098	3867	42152	667666
20170501 399050	7390	102150	667622
20170501 90618	10271	89494	667579
20170501 161512	5870	123845	667561
20170501 380653	7164	136443	667486
20170501 141123	11800	169198	667445
20170501 321493	8492	128711	667427
20170501 341792	14917	144519	667325
20170501 283101	12542	121837	667023
20170501 304710	9248	49140	666989
20170501 346350	7135	133618	666950
20170501 178462	6008	71415	666743
20170501 239674	8322	110561	666577
20170501 393800	9664	82300	666511
20170501 132355	13915	312593	666486
20170501 304233	2815	21146	666380
20170501 353601	11991	236024	666358
20170501 402821	5829	28310	665998
20170501 353797	7669	102657	665958
20170501 354078	12828	131824	665894
20170501 403490	22848	291380	665810
20170501 341542	3701	74858	665778
20170501 344901	13097	220688	665685
20170501 291021	7563	33417	665618
20170501 349229	6416	182140	665591
20170501 178546	9196	133169	665581
20170501 172683	10302	157976	665545
20170501 254469	7824	144362	665541
20170501 403373	7291	97373	665517
20170501 97616	10354	136141	665377
20170501 169731	7102	134058	665217
20170501 382310	23175	251790	664941
20170501 194362	8560	40688	664853
20170501 383099	7770	39565	664675
20170501 385833	7441	67764	664651
20170501 378558	12716	151571	664558
20170501 110153	6129	96255	664483
20170501 98501	10432	342559	664046
20170501 375684	7605	54236	664011
20170501 388759	7043	71881	663984
20170501 212965	27155	123603	663786
20170501 251980	6357	131240	663761
20170501 410045	12096	98934	663706
20170501 401490	4552	97021	663698
20170501 346123	12782	181848	663585
20170501 356925	10418	89893	663567
20170501 199672	5992	44131	663494
20170501 107912	13509	288170	663477
20170501 267652	7427	81171	663383
20170501 365016	29925	330347	663365
20170501 223723	11750	260867	663228
20170501 319272	12573	45532	663127
20170501 260363	7408	98541	663092
20170501 263421	17014	154416	662985
20170501 297704	7544	48124	662984
20170501 235295	6343	86902	662931
20170501 188770	12035	208322	662910
20170501 391850	5943	117736	662875
20170501 158288	10107	139294	662853
20170501 30725	9564	143180	662703
20170501 359555	6785	53243	662579
20170501 236310	7956	204207	662436
20170501 395364	12140	132319	662431
20170501 257787	7961	120205	662421
20170501 254299	8668	127330	662411
20170501 221156	8376	173035	662304
20170501 347555	14613	149732	662197
20170501 394162	12883	140543	662188
20170501 235872	9977	292200	662158
20170501 168489	11308	207219	662146
20170501 411209	7398	106898	661998
20170501 379986	7513	31330	661684
20170501 308980	11061	119590	661662
20170501 243987	10024	120032	661544
20170501 185939	5842	151293	661463
20170501 194027	16136	330746	661462
20170501 225442	9254	125783	661446
20170501 325142	7319	167734	661401
20170501 267591	20063	267985	661154
20170501 235759	8739	200288	661086
20170501 341979	6693	113634	661045
20170501 236241	4315	71676	661001
20170501 81557	4003	64316	660899
20170501 242938	11709	78568	660887
20170501 365891	14196	64913	660879
20170501 168377	3046	34676	660856
20170501 121996	9212	308931	660832
20170501 138553	9552	136307	660805
20170501 300058	10363	211679	660761
20170501 277034	5132	137972	660756
20170501 414858	10535	133178	660643
20170501 270305	3655	35694	660432
20170501 354071	21767	280073	660315
20170501 238854	12587	145440	660146
20170501 213872	6150	86131	659923
20170501 213257	8036	72193	659732
20170501 147141	3870	69833	659692
20170501 195251	9665	154215	659681
20170501 392871	4892	31743	659520
20170501 322529	8346	74249	659518
20170501 251296	6317	102224	659497
20170501 176246	4903	64244	659482
20170501 412060	38079	190284	659333
20170501 334818	8854	74254	659277
20170501 412089	4702	73855	659197
20170501 253029	5594	58731	659187
20170501 245685	2194	17680	659123
20170501 361416	11548	103864	659015
20170501 112347	7309	228548	658935
20170501 126997	6304	226613	658663
20170501 253018	10128	199737	658634
20170501 138381	8897	259728	658626
20170501 623	6502	192678	658500
20170501 268589	4657	31894	658479
20170501 86233	8007	117546	658449
20170501 394273	9415	116213	658434
20170501 263755	10142	105430	658386
20170501 264449	13840	375109	658303
20170501 6335	8520	183084	658256
20170501 289270	5925	61965	658220
20170501 358192	10404	121491	658180
20170501 259583	13756	412826	658065
20170501 210998	7973	96503	658052
20170501 296511	9676	147536	657942
20170501 283189	15854	302143	657841
20170501 183362	13881	280641	657818
20170501 348559	4514	78390	657786
20170501 145060	9498	304425	657731
20170501 1366	8626	227795	657509
20170501 419592	3124	23943	657455
20170501 334507	3792	40135	657432
20170501 178216	4189	127876	657290
20170501 93548	16647	330520	657263
20170501 220366	7987	136525	657194
20170501 313334	3750	21066	657101
20170501 363695	9388	162456	657067
20170501 377682	9354	167124	657002
20170501 182267	7037	145074	656989
20170501 324022	36901	206919	656962
20170501 318369	9479	29145	656946
20170501 248312	7818	150610	656857
20170501 397982	5351	75683	656808
20170501 296489	5558	504750	656789
20170501 135936	9200	70453	656712
20170501 408675	8556	99807	656645
20170501 141564	8768	141461	656642
20170501 381230	13963	164579	656583
20170501 263447	4511	32924	656576
20170501 281386	10352	225190	656547
20170501 171944	9219	280716	656540
20170501 388913	3932	107318	656434
20170501 91981	8272	139949	656286
20170501 314953	4210	99861	656229
20170501 279773	27521	148909	656227
20170501 356504	12488	123750	656129
20170501 71218	4869	173613	656040
20170501 232417	10937	96666	655913
20170501 239205	7922	94132	655909
20170501 371812	11121	61990	655797
20170501 396268	11814	171094	655470
20170501 93235	9840	210619	655450
20170501 142644	4380	94348	655434
20170501 342057	13275	178071	655366
20170501 77920	13930	243146	655323
20170501 395348	13333	90870	655318
20170501 395584	12393	185716	655268
20170501 175889	7224	212078	655171
20170501 282574	12567	104126	655158
20170501 325609	13918	90199	655114
20170501 157618	14152	696503	655015
20170501 372331	14019	174672	654923
20170501 245621	4248	42339	654909
20170501 392146	8143	45012	654825
20170501 328899	13641	263293	654644
20170501 361141	14441	112100	654617
20170501 341286	8517	164357	654538
20170501 162916	7425	141368	654537
20170501 304779	9560	101199	654512
20170501 238741	6105	92400	654502
20170501 389888	32492	119190	654262
20170501 361963	10797	155758	654239
20170501 296953	7886	140487	654200
20170501 386374	4965	48683	654121
20170501 305153	10447	113857	654117
20170501 412518	8112	120608	654082
20170501 97044	6125	64153	654036
20170501 401547	9223	99511	653967
20170501 304685	9221	120001	653846
20170501 111828	10068	400860	653772
20170501 254843	6418	158670	653731
20170501 369334	5453	34164	653626
20170501 380016	8365	191669	653588
20170501 344521	8898	99936	653558
20170501 252862	7711	162564	653432
20170501 320133	7256	68131	653342
20170501 377767	9740	77147	653276
20170501 258996	13530	173564	653266
20170501 313931	13891	72890	653199
20170501 231606	4636	109843	653131
20170501 364279	6619	194265	653131
20170501 158980	13251	203966	653008
20170501 416940	8767	64100	652975
20170501 282514	6510	105440	652970
20170501 264045	6042	106499	652790
20170501 177373	8635	139227	652773
20170501 389395	9342	96079	652731
20170501 174626	6852	101335	652730
20170501 386313	10107	96249	652700
